"";"Var1";"Var2";"Var3";"Freq"
"5191";"Con heridos";"Choque";"Los Mangos";127
"5233";"Con heridos";"Otro";"Los Pinos";127
"3033";"Solo daños";"Choque";"Doce de Octubre No.1";126
"4473";"Solo daños";"Choque";"La Mansión";126
"5185";"Con heridos";"Atropello";"Los Mangos";126
"1737";"Solo daños";"Choque";"Aranjuez";125
"3859";"Con heridos";"Choque";"Granada";125
"4651";"Con heridos";"Choque";"La Salle";125
"7543";"Con heridos";"Atropello";"Villa Hermosa";125
"2956";"Con heridos";"Caida de Ocupante";"Cristo Rey";124
"3391";"Con heridos";"Choque";"El Pomar";124
"4072";"Con heridos";"Caida de Ocupante";"La Aguacatala";124
"4225";"Con heridos";"Otro";"La Esperanza";124
"5119";"Con heridos";"Choque";"Los Balsos No.2";124
"2020";"Con heridos";"Caida de Ocupante";"Aures No.1";123
"3046";"Con heridos";"Caida de Ocupante";"Doce de Octubre No.2";123
"5182";"Con heridos";"Volcamiento";"Los Conquistadores";123
"4293";"Solo daños";"Choque";"La Francia";122
"4738";"Con heridos";"Caida de Ocupante";"Las Brisas";122
"1624";"Con heridos";"Caida de Ocupante";"Altamira";121
"2025";"Solo daños";"Choque";"Aures No.1";121
"3013";"Con heridos";"Choque";"Diego Echavarría";121
"3028";"Con heridos";"Caida de Ocupante";"Doce de Octubre No.1";121
"3379";"Con heridos";"Otro";"El Poblado";121
"3460";"Con heridos";"Caida de Ocupante";"El Rincón";121
"4597";"Con heridos";"Choque";"La Piñuela";121
"6211";"Con heridos";"Atropello";"San Bernardo";121
"6553";"Con heridos";"Atropello";"Santa Inés";121
"2029";"Con heridos";"Otro";"Aures No.1";120
"2277";"Solo daños";"Choque";"Bello Horizonte";120
"2911";"Con heridos";"Otro";"Cerro Nutibara";120
"5077";"Con heridos";"Atropello";"Los Ángeles";120
"6723";"Solo daños";"Choque";"Santo Domingo Savio No. 1";120
"1837";"Con heridos";"Atropello";"Área de Expansión Pajarito";119
"2983";"Con heridos";"Otro";"Cuarta Brigada";119
"5260";"Con heridos";"Caida de Ocupante";"Manrique Central No. 1";119
"5719";"Con heridos";"Otro";"Oleoducto";119
"6427";"Con heridos";"Atropello";"San Martín de Porres";119
"2635";"Con heridos";"Choque";"Calasanz Parte Alta";118
"5449";"Con heridos";"Otro";"Miranda";118
"6309";"Solo daños";"Choque";"San Javier No.2";118
"6439";"Con heridos";"Otro";"San Martín de Porres";118
"6685";"Con heridos";"Choque";"Santa Teresita";118
"7651";"Con heridos";"Atropello";"Villatina";118
"2089";"Con heridos";"Atropello";"Barrio Caicedo";117
"3025";"Con heridos";"Atropello";"Doce de Octubre No.1";117
"3331";"Con heridos";"Atropello";"El Pinal";117
"5164";"Con heridos";"Volcamiento";"Los Colores";117
"2593";"Con heridos";"Atropello";"Cabecera Urbana San Cristobal";116
"6457";"Con heridos";"Otro";"San Miguel";116
"2971";"Con heridos";"Atropello";"Cuarta Brigada";115
"7177";"Con heridos";"Otro";"Tejelo";115
"2092";"Con heridos";"Caida de Ocupante";"Barrio Caicedo";114
"4471";"Con heridos";"Choque";"La Mansión";114
"5209";"Con heridos";"Choque";"Los Naranjos";114
"1588";"Con heridos";"Caida de Ocupante";"Alejandro Echavarría";113
"3523";"Con heridos";"Otro";"El Salvador";113
"4707";"Solo daños";"Choque";"Lalinde";113
"7348";"Con heridos";"Caida de Ocupante";"Universidad de Antioquia";113
"1573";"Con heridos";"Choque";"Alejandría";112
"2005";"Con heridos";"Choque";"Aures No. 2";112
"2974";"Con heridos";"Caida de Ocupante";"Cuarta Brigada";112
"5607";"Solo daños";"Choque";"Nueva Villa de Aburrá";112
"6214";"Con heridos";"Caida de Ocupante";"San Bernardo";112
"1735";"Con heridos";"Choque";"Aranjuez";111
"2290";"Con heridos";"Caida de Ocupante";"Berlin";111
"3241";"Con heridos";"Atropello";"El Estadio";111
"3403";"Con heridos";"Atropello";"El Progreso";111
"4720";"Con heridos";"Caida de Ocupante";"Las Acacias";111
"5494";"Con heridos";"Caida de Ocupante";"Moravia";111
"7387";"Con heridos";"Choque";"Veinte de Julio";111
"2938";"Con heridos";"Caida de Ocupante";"Córdoba";110
"3763";"Con heridos";"Atropello";"Florida Nueva";110
"4183";"Con heridos";"Choque";"La Colina";110
"5845";"Con heridos";"Otro";"Parque Juan Pablo II";110
"6633";"Solo daños";"Choque";"Santa María de Los Ángeles";110
"7231";"Con heridos";"Otro";"Toscana";110
"7533";"Solo daños";"Choque";"Villa Guadalupe";110
"4324";"Con heridos";"Caida de Ocupante";"La Gloria";109
"4617";"Solo daños";"Choque";"La Pradera";109
"6579";"Solo daños";"Choque";"Santa Lucía";109
"7411";"Con heridos";"Otro";"Versalles No. 1";109
"2659";"Con heridos";"Otro";"Calle Nueva";108
"3987";"Solo daños";"Choque";"Jardín Botánico";108
"6295";"Con heridos";"Otro";"San Javier No.1";108
"1585";"Con heridos";"Atropello";"Alejandro Echavarría";107
"3031";"Con heridos";"Choque";"Doce de Octubre No.1";107
"3439";"Con heridos";"Atropello";"El Raizal";107
"3928";"Con heridos";"Caida de Ocupante";"Héctor Abad Gómez";107
"5332";"Con heridos";"Caida de Ocupante";"Manrique Oriental";107
"6481";"Con heridos";"Atropello";"San Pedro";107
"6565";"Con heridos";"Otro";"Santa Inés";107
"6709";"Con heridos";"Otro";"Santander";107
"7525";"Con heridos";"Atropello";"Villa Guadalupe";107
"3658";"Con heridos";"Caida de Ocupante";"Estación Villa";106
"4156";"Con heridos";"Volcamiento";"La Candelaria";106
"4347";"Solo daños";"Choque";"La Hondonada";106
"5278";"Con heridos";"Caida de Ocupante";"Manrique Central No. 2";106
"5859";"Solo daños";"Choque";"Parque Norte";106
"1897";"Con heridos";"Choque";"Asomadera No. 2";105
"3055";"Con heridos";"Otro";"Doce de Octubre No.2";105
"4599";"Solo daños";"Choque";"La Piñuela";105
"5527";"Con heridos";"Atropello";"Moscú No. 2";105
"6160";"Con heridos";"Caida de Ocupante";"Rosales";105
"6259";"Con heridos";"Otro";"San Germán";105
"7150";"Con heridos";"Caida de Ocupante";"Suramericana";105
"2515";"Con heridos";"Otro";"Boyacá";104
"5287";"Con heridos";"Otro";"Manrique Central No. 2";104
"6283";"Con heridos";"Atropello";"San Javier No.1";104
"6505";"Con heridos";"Choque";"Santa Cruz";104
"7489";"Con heridos";"Atropello";"Villa del Socorro";104
"2605";"Con heridos";"Otro";"Cabecera Urbana San Cristobal";103
"4";"Con heridos";"Caida de Ocupante";"0";102
"2596";"Con heridos";"Caida de Ocupante";"Cabecera Urbana San Cristobal";102
"5242";"Con heridos";"Caida de Ocupante";"Manila";102
"5275";"Con heridos";"Atropello";"Manrique Central No. 2";102
"7474";"Con heridos";"Caida de Ocupante";"Villa Carlota";102
"2506";"Con heridos";"Caida de Ocupante";"Boyacá";101
"2650";"Con heridos";"Caida de Ocupante";"Calle Nueva";101
"3393";"Solo daños";"Choque";"El Pomar";101
"3637";"Con heridos";"Atropello";"Enciso";101
"4108";"Con heridos";"Caida de Ocupante";"La América";101
"2023";"Con heridos";"Choque";"Aures No.1";100
"3457";"Con heridos";"Atropello";"El Rincón";100
"5026";"Con heridos";"Caida de Ocupante";"Loreto";100
"5257";"Con heridos";"Atropello";"Manrique Central No. 1";100
"4189";"Con heridos";"Otro";"La Colina";99
"6055";"Con heridos";"Choque";"Playón de Los Comuneros";99
"6286";"Con heridos";"Caida de Ocupante";"San Javier No.1";99
"6463";"Con heridos";"Atropello";"San Pablo";99
"6493";"Con heridos";"Otro";"San Pedro";99
"7630";"Con heridos";"Volcamiento";"Villa Nueva";99
"7663";"Con heridos";"Otro";"Villatina";99
"4867";"Con heridos";"Choque";"Las Mercedes";98
"5710";"Con heridos";"Caida de Ocupante";"Oleoducto";98
"6139";"Con heridos";"Atropello";"Robledo";98
"2947";"Con heridos";"Otro";"Córdoba";97
"3037";"Con heridos";"Otro";"Doce de Octubre No.1";97
"3835";"Con heridos";"Atropello";"Girardot";97
"3871";"Con heridos";"Atropello";"Granizal";97
"6244";"Con heridos";"Volcamiento";"San Diego";97
"6507";"Solo daños";"Choque";"Santa Cruz";97
"2119";"Con heridos";"Otro";"Barrio Colombia";96
"2407";"Con heridos";"Otro";"Bomboná No. 1";96
"3904";"Con heridos";"Volcamiento";"Guayabal";96
"5535";"Solo daños";"Choque";"Moscú No. 2";96
"2140";"Con heridos";"Volcamiento";"Barrio Colón";95
"2539";"Con heridos";"Atropello";"Buenos Aires";95
"3451";"Con heridos";"Otro";"El Raizal";95
"6597";"Solo daños";"Choque";"Santa Margarita";95
"7141";"Con heridos";"Otro";"Sucre";95
"7654";"Con heridos";"Caida de Ocupante";"Villatina";95
"2788";"Con heridos";"Volcamiento";"Carlos E. Restrepo";94
"4891";"Con heridos";"Otro";"Las Palmas";94
"4987";"Con heridos";"Atropello";"López de Mesa";94
"7276";"Con heridos";"Caida de Ocupante";"Tricentenario";94
"7555";"Con heridos";"Otro";"Villa Hermosa";94
"3103";"Con heridos";"Choque";"El Castillo";93
"6448";"Con heridos";"Caida de Ocupante";"San Miguel";93
"6727";"Con heridos";"Otro";"Santo Domingo Savio No. 1";93
"7195";"Con heridos";"Otro";"Tenche";93
"7303";"Con heridos";"Otro";"Trinidad";93
"7363";"Con heridos";"Atropello";"Universidad Nacional";93
"2275";"Con heridos";"Choque";"Bello Horizonte";92
"3649";"Con heridos";"Otro";"Enciso";92
"3793";"Con heridos";"Otro";"Francisco Antonio Zea";92
"3969";"Solo daños";"Choque";"Inst";92
"6208";"Con heridos";"Volcamiento";"San Benito";92
"7147";"Con heridos";"Atropello";"Suramericana";92
"7222";"Con heridos";"Caida de Ocupante";"Toscana";92
"3721";"Con heridos";"Otro";"Fátima";91
"3751";"Con heridos";"Choque";"Florencia";91
"6595";"Con heridos";"Choque";"Santa Margarita";91
"6975";"Solo daños";"Choque";"Suburbano La Loma";91
"7335";"Solo daños";"Choque";"U.P.B.";91
"2521";"Con heridos";"Atropello";"Brasilia";90
"4261";"Con heridos";"Otro";"La Floresta";90
"7216";"Con heridos";"Volcamiento";"Terminal de Transporte";90
"7471";"Con heridos";"Atropello";"Villa Carlota";90
"2677";"Con heridos";"Otro";"Campo Alegre";89
"4087";"Con heridos";"Atropello";"La Alpujarra";89
"4615";"Con heridos";"Choque";"La Pradera";89
"4657";"Con heridos";"Otro";"La Salle";89
"5797";"Con heridos";"Atropello";"Palermo";89
"6247";"Con heridos";"Atropello";"San Germán";89
"6471";"Solo daños";"Choque";"San Pablo";89
"6499";"Con heridos";"Atropello";"Santa Cruz";89
"1999";"Con heridos";"Atropello";"Aures No. 2";88
"4849";"Con heridos";"Choque";"Las Lomas No.2";88
"5005";"Con heridos";"Atropello";"Lorena";88
"2542";"Con heridos";"Caida de Ocupante";"Buenos Aires";87
"3442";"Con heridos";"Caida de Ocupante";"El Raizal";87
"5440";"Con heridos";"Caida de Ocupante";"Miranda";87
"7495";"Con heridos";"Choque";"Villa del Socorro";87
"3337";"Con heridos";"Choque";"El Pinal";86
"4180";"Con heridos";"Caida de Ocupante";"La Colina";86
"5080";"Con heridos";"Caida de Ocupante";"Los Ángeles";86
"5101";"Con heridos";"Choque";"Los Balsos No.1";86
"5139";"Solo daños";"Choque";"Los Cerros El Vergel";86
"5224";"Con heridos";"Caida de Ocupante";"Los Pinos";86
"6157";"Con heridos";"Atropello";"Rosales";86
"7389";"Solo daños";"Choque";"Veinte de Julio";86
"5596";"Con heridos";"Volcamiento";"Naranjal";85
"5785";"Con heridos";"Choque";"Palenque";85
"1633";"Con heridos";"Otro";"Altamira";84
"2968";"Con heridos";"Volcamiento";"Cristo Rey";84
"3244";"Con heridos";"Caida de Ocupante";"El Estadio";84
"3303";"Solo daños";"Choque";"El Pesebre";84
"3334";"Con heridos";"Caida de Ocupante";"El Pinal";84
"3775";"Con heridos";"Otro";"Florida Nueva";84
"7381";"Con heridos";"Atropello";"Veinte de Julio";84
"2227";"Con heridos";"Otro";"Belalcázar";83
"2395";"Con heridos";"Atropello";"Bomboná No. 1";83
"2500";"Con heridos";"Volcamiento";"Boston";83
"4975";"Con heridos";"Choque";"Loma de los Bernal";83
"5881";"Con heridos";"Otro";"Patio Bonito";83
"7657";"Con heridos";"Choque";"Villatina";83
"3781";"Con heridos";"Atropello";"Francisco Antonio Zea";82
"4311";"Solo daños";"Choque";"La Frontera";82
"4909";"Con heridos";"Otro";"Las Playas";82
"2017";"Con heridos";"Atropello";"Aures No.1";81
"3367";"Con heridos";"Atropello";"El Poblado";81
"4249";"Con heridos";"Atropello";"La Floresta";81
"5221";"Con heridos";"Atropello";"Los Pinos";81
"5431";"Con heridos";"Otro";"Miraflores";81
"6088";"Con heridos";"Caida de Ocupante";"Popular";81
"6154";"Con heridos";"Volcamiento";"Robledo";81
"6445";"Con heridos";"Atropello";"San Miguel";81
"7402";"Con heridos";"Caida de Ocupante";"Versalles No. 1";81
"2061";"Solo daños";"Choque";"B. Cerro  El Volador";80
"2167";"Con heridos";"Choque";"Barrio de Jesús";80
"2248";"Con heridos";"Volcamiento";"Belén";80
"3343";"Con heridos";"Otro";"El Pinal";80
"3640";"Con heridos";"Caida de Ocupante";"Enciso";80
"4252";"Con heridos";"Caida de Ocupante";"La Floresta";80
"5188";"Con heridos";"Caida de Ocupante";"Los Mangos";80
"6592";"Con heridos";"Caida de Ocupante";"Santa Margarita";80
"2623";"Con heridos";"Otro";"Calasanz";79
"3817";"Con heridos";"Atropello";"Gerona";79
"5509";"Con heridos";"Atropello";"Moscú No. 1";79
"7219";"Con heridos";"Atropello";"Toscana";79
"7531";"Con heridos";"Choque";"Villa Guadalupe";79
"1701";"Solo daños";"Choque";"Andalucía";78
"1885";"Con heridos";"Otro";"Asomadera No. 1";78
"2887";"Con heridos";"Choque";"Centro Administrativo";78
"4393";"Con heridos";"Atropello";"La Libertad";78
"4585";"Con heridos";"Otro";"La Pilarica";78
"6136";"Con heridos";"Volcamiento";"Prado";78
"6619";"Con heridos";"Otro";"Santa María de los Ángeles";78
"2830";"Con heridos";"Caida de Ocupante";"Castropol";77
"2902";"Con heridos";"Caida de Ocupante";"Cerro Nutibara";77
"3511";"Con heridos";"Atropello";"El Salvador";77
"3829";"Con heridos";"Otro";"Gerona";77
"4285";"Con heridos";"Atropello";"La Francia";77
"4771";"Con heridos";"Atropello";"Las Estancias";77
"5197";"Con heridos";"Otro";"Los Mangos";77
"6484";"Con heridos";"Caida de Ocupante";"San Pedro";77
"7378";"Con heridos";"Volcamiento";"Universidad Nacional";77
"7605";"Solo daños";"Choque";"Villa Niza";77
"2614";"Con heridos";"Caida de Ocupante";"Calasanz";76
"3483";"Solo daños";"Choque";"El Rodeo";76
"3951";"Solo daños";"Choque";"Hospital San Vicente de Paúl";76
"4357";"Con heridos";"Atropello";"La Isla";76
"4717";"Con heridos";"Atropello";"Las Acacias";76
"4759";"Con heridos";"Choque";"Las Esmeraldas";76
"7315";"Con heridos";"Choque";"U.D. Atanasio Girardot";76
"7537";"Con heridos";"Otro";"Villa Guadalupe";76
"1951";"Con heridos";"Choque";"Astorga";75
"3385";"Con heridos";"Atropello";"El Pomar";75
"3514";"Con heridos";"Caida de Ocupante";"El Salvador";75
"4084";"Con heridos";"Volcamiento";"La Aguacatala";75
"4483";"Con heridos";"Atropello";"La Milagrosa";75
"4621";"Con heridos";"Otro";"La Pradera";75
"1852";"Con heridos";"Volcamiento";"Área de Expansión Pajarito";74
"2151";"Solo daños";"Choque";"Barrio Cristóbal";74
"2533";"Con heridos";"Otro";"Brasilia";74
"4405";"Con heridos";"Otro";"La Libertad";74
"5515";"Con heridos";"Choque";"Moscú No. 1";74
"6091";"Con heridos";"Choque";"Popular";74
"7405";"Con heridos";"Choque";"Versalles No. 1";74
"7486";"Con heridos";"Volcamiento";"Villa Carlota";74
"7501";"Con heridos";"Otro";"Villa del Socorro";74
"1917";"Solo daños";"Choque";"Asomadera No. 3";73
"2419";"Con heridos";"Choque";"Bomboná No. 2";73
"4921";"Con heridos";"Choque";"Las Violetas";73
"6718";"Con heridos";"Caida de Ocupante";"Santo Domingo Savio No. 1";73
"7546";"Con heridos";"Caida de Ocupante";"Villa Hermosa";73
"1681";"Con heridos";"Choque";"Altos del Poblado";72
"2473";"Con heridos";"Choque";"Bosques de San Pablo";72
"3784";"Con heridos";"Caida de Ocupante";"Francisco Antonio Zea";72
"4576";"Con heridos";"Caida de Ocupante";"La Pilarica";72
"4689";"Solo daños";"Choque";"La Verde";72
"4779";"Solo daños";"Choque";"Las Estancias";72
"6049";"Con heridos";"Atropello";"Playón de Los Comuneros";72
"6250";"Con heridos";"Caida de Ocupante";"San Germán";71
"6556";"Con heridos";"Caida de Ocupante";"Santa Inés";71
"2389";"Con heridos";"Otro";"Bolivariana";70
"2665";"Con heridos";"Atropello";"Campo Alegre";70
"3733";"Con heridos";"Choque";"Ferrini";70
"4627";"Con heridos";"Atropello";"La Rosa";70
"4735";"Con heridos";"Atropello";"Las Brisas";70
"4933";"Con heridos";"Atropello";"Laureles";70
"7129";"Con heridos";"Atropello";"Sucre";70
"1618";"Con heridos";"Volcamiento";"Alfonso López";69
"1693";"Con heridos";"Atropello";"Andalucía";69
"2110";"Con heridos";"Caida de Ocupante";"Barrio Colombia";69
"2161";"Con heridos";"Atropello";"Barrio de Jesús";69
"2331";"Solo daños";"Choque";"Bermejal-Los Alamos";69
"2989";"Con heridos";"Atropello";"Cucaracho";69
"3613";"Con heridos";"Otro";"El Velódromo";69
"3805";"Con heridos";"Choque";"Fuente Clara";69
"4531";"Con heridos";"Otro";"La Mota";69
"4635";"Solo daños";"Choque";"La Rosa";69
"4882";"Con heridos";"Caida de Ocupante";"Las Palmas";69
"5017";"Con heridos";"Otro";"Lorena";69
"2668";"Con heridos";"Caida de Ocupante";"Campo Alegre";68
"4012";"Con heridos";"Volcamiento";"Jesús Nazareno";68
"4633";"Con heridos";"Choque";"La Rosa";68
"5071";"Con heridos";"Otro";"Los Alpes";68
"6301";"Con heridos";"Atropello";"San Javier No.2";68
"6469";"Con heridos";"Choque";"San Pablo";68
"1645";"Con heridos";"Choque";"Altavista";67
"1729";"Con heridos";"Atropello";"Aranjuez";67
"2503";"Con heridos";"Atropello";"Boyacá";67
"3130";"Con heridos";"Volcamiento";"El Chagualo";67
"3748";"Con heridos";"Caida de Ocupante";"Florencia";67
"4648";"Con heridos";"Caida de Ocupante";"La Salle";67
"5836";"Con heridos";"Caida de Ocupante";"Parque Juan Pablo II";67
"6577";"Con heridos";"Choque";"Santa Lucía";67
"1";"Con heridos";"Atropello";"0";66
"2104";"Con heridos";"Volcamiento";"Barrio Caicedo";66
"2425";"Con heridos";"Otro";"Bomboná No. 2";66
"2827";"Con heridos";"Atropello";"Castropol";66
"3472";"Con heridos";"Volcamiento";"El Rincón";66
"4915";"Con heridos";"Atropello";"Las Violetas";66
"5044";"Con heridos";"Caida de Ocupante";"Los Alcázares";66
"5239";"Con heridos";"Atropello";"Manila";66
"5697";"Solo daños";"Choque";"Olaya Herrera";66
"7294";"Con heridos";"Caida de Ocupante";"Trinidad";66
"2398";"Con heridos";"Caida de Ocupante";"Bomboná No. 1";65
"4486";"Con heridos";"Caida de Ocupante";"La Milagrosa";65
"4609";"Con heridos";"Atropello";"La Pradera";65
"7528";"Con heridos";"Caida de Ocupante";"Villa Guadalupe";65
"3699";"Solo daños";"Choque";"Facultad Veterinaria y Zootecnia U.de.A.";64
"3766";"Con heridos";"Caida de Ocupante";"Florida Nueva";64
"4123";"Con heridos";"Atropello";"La Avanzada";64
"4555";"Con heridos";"Atropello";"La Palma";64
"4761";"Solo daños";"Choque";"Las Esmeraldas";64
"5008";"Con heridos";"Caida de Ocupante";"Lorena";64
"5629";"Con heridos";"Otro";"Nueva Villa de la Iguaná";64
"6097";"Con heridos";"Otro";"Popular";64
"1741";"Con heridos";"Otro";"Aranjuez";63
"4231";"Con heridos";"Atropello";"La Esperanza No. 2";63
"4594";"Con heridos";"Caida de Ocupante";"La Piñuela";63
"4804";"Con heridos";"Volcamiento";"Las Granjas";63
"6466";"Con heridos";"Caida de Ocupante";"San Pablo";63
"6601";"Con heridos";"Otro";"Santa Margarita";63
"3229";"Con heridos";"Choque";"El Diamante No. 2";62
"3370";"Con heridos";"Caida de Ocupante";"El Poblado";62
"3925";"Con heridos";"Atropello";"Héctor Abad Gómez";62
"4396";"Con heridos";"Caida de Ocupante";"La Libertad";62
"4495";"Con heridos";"Otro";"La Milagrosa";62
"5809";"Con heridos";"Otro";"Palermo";62
"1639";"Con heridos";"Atropello";"Altavista";61
"1719";"Solo daños";"Choque";"Antonio Nariño";61
"2524";"Con heridos";"Caida de Ocupante";"Brasilia";61
"2632";"Con heridos";"Caida de Ocupante";"Calasanz Parte Alta";61
"2641";"Con heridos";"Otro";"Calasanz Parte Alta";61
"3712";"Con heridos";"Caida de Ocupante";"Fátima";61
"4102";"Con heridos";"Volcamiento";"La Alpujarra";61
"4177";"Con heridos";"Atropello";"La Colina";61
"4291";"Con heridos";"Choque";"La Francia";61
"4879";"Con heridos";"Atropello";"Las Palmas";61
"5533";"Con heridos";"Choque";"Moscú No. 2";61
"7132";"Con heridos";"Caida de Ocupante";"Sucre";61
"1600";"Con heridos";"Volcamiento";"Alejandro Echavarría";60
"2716";"Con heridos";"Volcamiento";"Campo Valdés No. 1";60
