"";"Var1";"Var2";"Var3";"Freq"
"23268";"Volcamiento";"Glorieta";"Palmitas Sector Central";0
"23269";"Atropello";"Interseccion";"Palmitas Sector Central";0
"23270";"Caida de Ocupante";"Interseccion";"Palmitas Sector Central";0
"23271";"Choque";"Interseccion";"Palmitas Sector Central";0
"23272";"Incendio";"Interseccion";"Palmitas Sector Central";0
"23273";"Otro";"Interseccion";"Palmitas Sector Central";0
"23274";"Volcamiento";"Interseccion";"Palmitas Sector Central";0
"23275";"Atropello";"Lote o Predio";"Palmitas Sector Central";0
"23276";"Caida de Ocupante";"Lote o Predio";"Palmitas Sector Central";0
"23277";"Choque";"Lote o Predio";"Palmitas Sector Central";0
"23278";"Incendio";"Lote o Predio";"Palmitas Sector Central";0
"23279";"Otro";"Lote o Predio";"Palmitas Sector Central";0
"23280";"Volcamiento";"Lote o Predio";"Palmitas Sector Central";0
"23281";"Atropello";"Paso a Nivel";"Palmitas Sector Central";0
"23282";"Caida de Ocupante";"Paso a Nivel";"Palmitas Sector Central";0
"23283";"Choque";"Paso a Nivel";"Palmitas Sector Central";0
"23284";"Incendio";"Paso a Nivel";"Palmitas Sector Central";0
"23285";"Otro";"Paso a Nivel";"Palmitas Sector Central";0
"23286";"Volcamiento";"Paso a Nivel";"Palmitas Sector Central";0
"23287";"Atropello";"Paso Elevado";"Palmitas Sector Central";0
"23288";"Caida de Ocupante";"Paso Elevado";"Palmitas Sector Central";0
"23289";"Choque";"Paso Elevado";"Palmitas Sector Central";0
"23290";"Incendio";"Paso Elevado";"Palmitas Sector Central";0
"23291";"Otro";"Paso Elevado";"Palmitas Sector Central";0
"23292";"Volcamiento";"Paso Elevado";"Palmitas Sector Central";0
"23293";"Atropello";"Paso Inferior";"Palmitas Sector Central";0
"23294";"Caida de Ocupante";"Paso Inferior";"Palmitas Sector Central";0
"23295";"Choque";"Paso Inferior";"Palmitas Sector Central";0
"23296";"Incendio";"Paso Inferior";"Palmitas Sector Central";0
"23297";"Otro";"Paso Inferior";"Palmitas Sector Central";0
"23298";"Volcamiento";"Paso Inferior";"Palmitas Sector Central";0
"23299";"Atropello";"Pontón";"Palmitas Sector Central";0
"23300";"Caida de Ocupante";"Pontón";"Palmitas Sector Central";0
"23301";"Choque";"Pontón";"Palmitas Sector Central";0
"23302";"Incendio";"Pontón";"Palmitas Sector Central";0
"23303";"Otro";"Pontón";"Palmitas Sector Central";0
"23304";"Volcamiento";"Pontón";"Palmitas Sector Central";0
"23305";"Atropello";"Puente";"Palmitas Sector Central";0
"23306";"Caida de Ocupante";"Puente";"Palmitas Sector Central";0
"23307";"Choque";"Puente";"Palmitas Sector Central";0
"23308";"Incendio";"Puente";"Palmitas Sector Central";0
"23309";"Otro";"Puente";"Palmitas Sector Central";0
"23310";"Volcamiento";"Puente";"Palmitas Sector Central";0
"23311";"Atropello";"Tramo de via";"Palmitas Sector Central";0
"23312";"Caida de Ocupante";"Tramo de via";"Palmitas Sector Central";0
"23314";"Incendio";"Tramo de via";"Palmitas Sector Central";0
"23315";"Otro";"Tramo de via";"Palmitas Sector Central";0
"23316";"Volcamiento";"Tramo de via";"Palmitas Sector Central";0
"23317";"Atropello";"Tunel";"Palmitas Sector Central";0
"23318";"Caida de Ocupante";"Tunel";"Palmitas Sector Central";0
"23319";"Choque";"Tunel";"Palmitas Sector Central";0
"23320";"Incendio";"Tunel";"Palmitas Sector Central";0
"23321";"Otro";"Tunel";"Palmitas Sector Central";0
"23322";"Volcamiento";"Tunel";"Palmitas Sector Central";0
"23323";"Atropello";"Via peatonal";"Palmitas Sector Central";0
"23324";"Caida de Ocupante";"Via peatonal";"Palmitas Sector Central";0
"23325";"Choque";"Via peatonal";"Palmitas Sector Central";0
"23326";"Incendio";"Via peatonal";"Palmitas Sector Central";0
"23327";"Otro";"Via peatonal";"Palmitas Sector Central";0
"23328";"Volcamiento";"Via peatonal";"Palmitas Sector Central";0
"23329";"Atropello";"Ciclo Ruta";"Parque Juan Pablo II";0
"23330";"Caida de Ocupante";"Ciclo Ruta";"Parque Juan Pablo II";0
"23332";"Incendio";"Ciclo Ruta";"Parque Juan Pablo II";0
"23333";"Otro";"Ciclo Ruta";"Parque Juan Pablo II";0
"23335";"Atropello";"Glorieta";"Parque Juan Pablo II";0
"23336";"Caida de Ocupante";"Glorieta";"Parque Juan Pablo II";0
"23338";"Incendio";"Glorieta";"Parque Juan Pablo II";0
"23344";"Incendio";"Interseccion";"Parque Juan Pablo II";0
"23350";"Incendio";"Lote o Predio";"Parque Juan Pablo II";0
"23353";"Atropello";"Paso a Nivel";"Parque Juan Pablo II";0
"23354";"Caida de Ocupante";"Paso a Nivel";"Parque Juan Pablo II";0
"23355";"Choque";"Paso a Nivel";"Parque Juan Pablo II";0
"23356";"Incendio";"Paso a Nivel";"Parque Juan Pablo II";0
"23357";"Otro";"Paso a Nivel";"Parque Juan Pablo II";0
"23358";"Volcamiento";"Paso a Nivel";"Parque Juan Pablo II";0
"23359";"Atropello";"Paso Elevado";"Parque Juan Pablo II";0
"23360";"Caida de Ocupante";"Paso Elevado";"Parque Juan Pablo II";0
"23361";"Choque";"Paso Elevado";"Parque Juan Pablo II";0
"23362";"Incendio";"Paso Elevado";"Parque Juan Pablo II";0
"23363";"Otro";"Paso Elevado";"Parque Juan Pablo II";0
"23364";"Volcamiento";"Paso Elevado";"Parque Juan Pablo II";0
"23365";"Atropello";"Paso Inferior";"Parque Juan Pablo II";0
"23366";"Caida de Ocupante";"Paso Inferior";"Parque Juan Pablo II";0
"23367";"Choque";"Paso Inferior";"Parque Juan Pablo II";0
"23368";"Incendio";"Paso Inferior";"Parque Juan Pablo II";0
"23369";"Otro";"Paso Inferior";"Parque Juan Pablo II";0
"23370";"Volcamiento";"Paso Inferior";"Parque Juan Pablo II";0
"23371";"Atropello";"Pontón";"Parque Juan Pablo II";0
"23372";"Caida de Ocupante";"Pontón";"Parque Juan Pablo II";0
"23373";"Choque";"Pontón";"Parque Juan Pablo II";0
"23374";"Incendio";"Pontón";"Parque Juan Pablo II";0
"23375";"Otro";"Pontón";"Parque Juan Pablo II";0
"23376";"Volcamiento";"Pontón";"Parque Juan Pablo II";0
"23377";"Atropello";"Puente";"Parque Juan Pablo II";0
"23378";"Caida de Ocupante";"Puente";"Parque Juan Pablo II";0
"23379";"Choque";"Puente";"Parque Juan Pablo II";0
"23380";"Incendio";"Puente";"Parque Juan Pablo II";0
"23381";"Otro";"Puente";"Parque Juan Pablo II";0
"23382";"Volcamiento";"Puente";"Parque Juan Pablo II";0
"23386";"Incendio";"Tramo de via";"Parque Juan Pablo II";0
"23389";"Atropello";"Tunel";"Parque Juan Pablo II";0
"23390";"Caida de Ocupante";"Tunel";"Parque Juan Pablo II";0
"23391";"Choque";"Tunel";"Parque Juan Pablo II";0
"23392";"Incendio";"Tunel";"Parque Juan Pablo II";0
"23393";"Otro";"Tunel";"Parque Juan Pablo II";0
"23394";"Volcamiento";"Tunel";"Parque Juan Pablo II";0
"23395";"Atropello";"Via peatonal";"Parque Juan Pablo II";0
"23396";"Caida de Ocupante";"Via peatonal";"Parque Juan Pablo II";0
"23397";"Choque";"Via peatonal";"Parque Juan Pablo II";0
"23398";"Incendio";"Via peatonal";"Parque Juan Pablo II";0
"23399";"Otro";"Via peatonal";"Parque Juan Pablo II";0
"23400";"Volcamiento";"Via peatonal";"Parque Juan Pablo II";0
"23401";"Atropello";"Ciclo Ruta";"Parque Norte";0
"23402";"Caida de Ocupante";"Ciclo Ruta";"Parque Norte";0
"23403";"Choque";"Ciclo Ruta";"Parque Norte";0
"23404";"Incendio";"Ciclo Ruta";"Parque Norte";0
"23405";"Otro";"Ciclo Ruta";"Parque Norte";0
"23406";"Volcamiento";"Ciclo Ruta";"Parque Norte";0
"23407";"Atropello";"Glorieta";"Parque Norte";0
"23408";"Caida de Ocupante";"Glorieta";"Parque Norte";0
"23409";"Choque";"Glorieta";"Parque Norte";0
"23410";"Incendio";"Glorieta";"Parque Norte";0
"23411";"Otro";"Glorieta";"Parque Norte";0
"23412";"Volcamiento";"Glorieta";"Parque Norte";0
"23416";"Incendio";"Interseccion";"Parque Norte";0
"23418";"Volcamiento";"Interseccion";"Parque Norte";0
"23422";"Incendio";"Lote o Predio";"Parque Norte";0
"23425";"Atropello";"Paso a Nivel";"Parque Norte";0
"23426";"Caida de Ocupante";"Paso a Nivel";"Parque Norte";0
"23427";"Choque";"Paso a Nivel";"Parque Norte";0
"23428";"Incendio";"Paso a Nivel";"Parque Norte";0
"23429";"Otro";"Paso a Nivel";"Parque Norte";0
"23430";"Volcamiento";"Paso a Nivel";"Parque Norte";0
"23431";"Atropello";"Paso Elevado";"Parque Norte";0
"23432";"Caida de Ocupante";"Paso Elevado";"Parque Norte";0
"23433";"Choque";"Paso Elevado";"Parque Norte";0
"23434";"Incendio";"Paso Elevado";"Parque Norte";0
"23435";"Otro";"Paso Elevado";"Parque Norte";0
"23436";"Volcamiento";"Paso Elevado";"Parque Norte";0
"23437";"Atropello";"Paso Inferior";"Parque Norte";0
"23438";"Caida de Ocupante";"Paso Inferior";"Parque Norte";0
"23439";"Choque";"Paso Inferior";"Parque Norte";0
"23440";"Incendio";"Paso Inferior";"Parque Norte";0
"23441";"Otro";"Paso Inferior";"Parque Norte";0
"23442";"Volcamiento";"Paso Inferior";"Parque Norte";0
"23443";"Atropello";"Pontón";"Parque Norte";0
"23444";"Caida de Ocupante";"Pontón";"Parque Norte";0
"23445";"Choque";"Pontón";"Parque Norte";0
"23446";"Incendio";"Pontón";"Parque Norte";0
"23447";"Otro";"Pontón";"Parque Norte";0
"23448";"Volcamiento";"Pontón";"Parque Norte";0
"23449";"Atropello";"Puente";"Parque Norte";0
"23450";"Caida de Ocupante";"Puente";"Parque Norte";0
"23451";"Choque";"Puente";"Parque Norte";0
"23452";"Incendio";"Puente";"Parque Norte";0
"23453";"Otro";"Puente";"Parque Norte";0
"23454";"Volcamiento";"Puente";"Parque Norte";0
"23458";"Incendio";"Tramo de via";"Parque Norte";0
"23461";"Atropello";"Tunel";"Parque Norte";0
"23462";"Caida de Ocupante";"Tunel";"Parque Norte";0
"23463";"Choque";"Tunel";"Parque Norte";0
"23464";"Incendio";"Tunel";"Parque Norte";0
"23465";"Otro";"Tunel";"Parque Norte";0
"23466";"Volcamiento";"Tunel";"Parque Norte";0
"23467";"Atropello";"Via peatonal";"Parque Norte";0
"23468";"Caida de Ocupante";"Via peatonal";"Parque Norte";0
"23469";"Choque";"Via peatonal";"Parque Norte";0
"23470";"Incendio";"Via peatonal";"Parque Norte";0
"23471";"Otro";"Via peatonal";"Parque Norte";0
"23472";"Volcamiento";"Via peatonal";"Parque Norte";0
"23473";"Atropello";"Ciclo Ruta";"Patio Bonito";0
"23474";"Caida de Ocupante";"Ciclo Ruta";"Patio Bonito";0
"23476";"Incendio";"Ciclo Ruta";"Patio Bonito";0
"23478";"Volcamiento";"Ciclo Ruta";"Patio Bonito";0
"23479";"Atropello";"Glorieta";"Patio Bonito";0
"23480";"Caida de Ocupante";"Glorieta";"Patio Bonito";0
"23482";"Incendio";"Glorieta";"Patio Bonito";0
"23483";"Otro";"Glorieta";"Patio Bonito";0
"23484";"Volcamiento";"Glorieta";"Patio Bonito";0
"23488";"Incendio";"Interseccion";"Patio Bonito";0
"23490";"Volcamiento";"Interseccion";"Patio Bonito";0
"23494";"Incendio";"Lote o Predio";"Patio Bonito";0
"23497";"Atropello";"Paso a Nivel";"Patio Bonito";0
"23498";"Caida de Ocupante";"Paso a Nivel";"Patio Bonito";0
"23500";"Incendio";"Paso a Nivel";"Patio Bonito";0
"23501";"Otro";"Paso a Nivel";"Patio Bonito";0
"23502";"Volcamiento";"Paso a Nivel";"Patio Bonito";0
"23503";"Atropello";"Paso Elevado";"Patio Bonito";0
"23506";"Incendio";"Paso Elevado";"Patio Bonito";0
"23507";"Otro";"Paso Elevado";"Patio Bonito";0
"23508";"Volcamiento";"Paso Elevado";"Patio Bonito";0
"23509";"Atropello";"Paso Inferior";"Patio Bonito";0
"23510";"Caida de Ocupante";"Paso Inferior";"Patio Bonito";0
"23512";"Incendio";"Paso Inferior";"Patio Bonito";0
"23513";"Otro";"Paso Inferior";"Patio Bonito";0
"23514";"Volcamiento";"Paso Inferior";"Patio Bonito";0
"23515";"Atropello";"Pontón";"Patio Bonito";0
"23516";"Caida de Ocupante";"Pontón";"Patio Bonito";0
"23517";"Choque";"Pontón";"Patio Bonito";0
"23518";"Incendio";"Pontón";"Patio Bonito";0
"23519";"Otro";"Pontón";"Patio Bonito";0
"23520";"Volcamiento";"Pontón";"Patio Bonito";0
"23521";"Atropello";"Puente";"Patio Bonito";0
"23524";"Incendio";"Puente";"Patio Bonito";0
"23525";"Otro";"Puente";"Patio Bonito";0
"23526";"Volcamiento";"Puente";"Patio Bonito";0
"23530";"Incendio";"Tramo de via";"Patio Bonito";0
"23533";"Atropello";"Tunel";"Patio Bonito";0
"23534";"Caida de Ocupante";"Tunel";"Patio Bonito";0
"23535";"Choque";"Tunel";"Patio Bonito";0
"23536";"Incendio";"Tunel";"Patio Bonito";0
"23537";"Otro";"Tunel";"Patio Bonito";0
"23538";"Volcamiento";"Tunel";"Patio Bonito";0
"23539";"Atropello";"Via peatonal";"Patio Bonito";0
"23540";"Caida de Ocupante";"Via peatonal";"Patio Bonito";0
"23541";"Choque";"Via peatonal";"Patio Bonito";0
"23542";"Incendio";"Via peatonal";"Patio Bonito";0
"23543";"Otro";"Via peatonal";"Patio Bonito";0
"23544";"Volcamiento";"Via peatonal";"Patio Bonito";0
"23545";"Atropello";"Ciclo Ruta";"Pedregal";0
"23547";"Choque";"Ciclo Ruta";"Pedregal";0
"23548";"Incendio";"Ciclo Ruta";"Pedregal";0
"23550";"Volcamiento";"Ciclo Ruta";"Pedregal";0
"23554";"Incendio";"Glorieta";"Pedregal";0
"23555";"Otro";"Glorieta";"Pedregal";0
"23556";"Volcamiento";"Glorieta";"Pedregal";0
"23560";"Incendio";"Interseccion";"Pedregal";0
"23566";"Incendio";"Lote o Predio";"Pedregal";0
"23569";"Atropello";"Paso a Nivel";"Pedregal";0
"23570";"Caida de Ocupante";"Paso a Nivel";"Pedregal";0
"23571";"Choque";"Paso a Nivel";"Pedregal";0
"23572";"Incendio";"Paso a Nivel";"Pedregal";0
"23573";"Otro";"Paso a Nivel";"Pedregal";0
"23574";"Volcamiento";"Paso a Nivel";"Pedregal";0
"23575";"Atropello";"Paso Elevado";"Pedregal";0
"23576";"Caida de Ocupante";"Paso Elevado";"Pedregal";0
"23577";"Choque";"Paso Elevado";"Pedregal";0
"23578";"Incendio";"Paso Elevado";"Pedregal";0
"23579";"Otro";"Paso Elevado";"Pedregal";0
"23580";"Volcamiento";"Paso Elevado";"Pedregal";0
"23581";"Atropello";"Paso Inferior";"Pedregal";0
"23582";"Caida de Ocupante";"Paso Inferior";"Pedregal";0
"23583";"Choque";"Paso Inferior";"Pedregal";0
"23584";"Incendio";"Paso Inferior";"Pedregal";0
"23585";"Otro";"Paso Inferior";"Pedregal";0
"23586";"Volcamiento";"Paso Inferior";"Pedregal";0
"23587";"Atropello";"Pontón";"Pedregal";0
"23588";"Caida de Ocupante";"Pontón";"Pedregal";0
"23589";"Choque";"Pontón";"Pedregal";0
"23590";"Incendio";"Pontón";"Pedregal";0
"23591";"Otro";"Pontón";"Pedregal";0
"23592";"Volcamiento";"Pontón";"Pedregal";0
"23593";"Atropello";"Puente";"Pedregal";0
"23594";"Caida de Ocupante";"Puente";"Pedregal";0
"23595";"Choque";"Puente";"Pedregal";0
"23596";"Incendio";"Puente";"Pedregal";0
"23597";"Otro";"Puente";"Pedregal";0
"23598";"Volcamiento";"Puente";"Pedregal";0
"23602";"Incendio";"Tramo de via";"Pedregal";0
"23605";"Atropello";"Tunel";"Pedregal";0
"23606";"Caida de Ocupante";"Tunel";"Pedregal";0
"23607";"Choque";"Tunel";"Pedregal";0
"23608";"Incendio";"Tunel";"Pedregal";0
"23609";"Otro";"Tunel";"Pedregal";0
"23610";"Volcamiento";"Tunel";"Pedregal";0
"23611";"Atropello";"Via peatonal";"Pedregal";0
"23612";"Caida de Ocupante";"Via peatonal";"Pedregal";0
"23613";"Choque";"Via peatonal";"Pedregal";0
"23614";"Incendio";"Via peatonal";"Pedregal";0
"23615";"Otro";"Via peatonal";"Pedregal";0
"23616";"Volcamiento";"Via peatonal";"Pedregal";0
"23617";"Atropello";"Ciclo Ruta";"Pedregal Alto";0
"23618";"Caida de Ocupante";"Ciclo Ruta";"Pedregal Alto";0
"23619";"Choque";"Ciclo Ruta";"Pedregal Alto";0
"23620";"Incendio";"Ciclo Ruta";"Pedregal Alto";0
"23621";"Otro";"Ciclo Ruta";"Pedregal Alto";0
"23622";"Volcamiento";"Ciclo Ruta";"Pedregal Alto";0
"23623";"Atropello";"Glorieta";"Pedregal Alto";0
"23624";"Caida de Ocupante";"Glorieta";"Pedregal Alto";0
"23625";"Choque";"Glorieta";"Pedregal Alto";0
"23626";"Incendio";"Glorieta";"Pedregal Alto";0
"23627";"Otro";"Glorieta";"Pedregal Alto";0
"23628";"Volcamiento";"Glorieta";"Pedregal Alto";0
"23629";"Atropello";"Interseccion";"Pedregal Alto";0
"23630";"Caida de Ocupante";"Interseccion";"Pedregal Alto";0
"23632";"Incendio";"Interseccion";"Pedregal Alto";0
"23633";"Otro";"Interseccion";"Pedregal Alto";0
"23634";"Volcamiento";"Interseccion";"Pedregal Alto";0
"23638";"Incendio";"Lote o Predio";"Pedregal Alto";0
"23640";"Volcamiento";"Lote o Predio";"Pedregal Alto";0
"23641";"Atropello";"Paso a Nivel";"Pedregal Alto";0
"23642";"Caida de Ocupante";"Paso a Nivel";"Pedregal Alto";0
"23643";"Choque";"Paso a Nivel";"Pedregal Alto";0
"23644";"Incendio";"Paso a Nivel";"Pedregal Alto";0
"23645";"Otro";"Paso a Nivel";"Pedregal Alto";0
"23646";"Volcamiento";"Paso a Nivel";"Pedregal Alto";0
"23647";"Atropello";"Paso Elevado";"Pedregal Alto";0
"23648";"Caida de Ocupante";"Paso Elevado";"Pedregal Alto";0
"23649";"Choque";"Paso Elevado";"Pedregal Alto";0
"23650";"Incendio";"Paso Elevado";"Pedregal Alto";0
"23651";"Otro";"Paso Elevado";"Pedregal Alto";0
"23652";"Volcamiento";"Paso Elevado";"Pedregal Alto";0
"23653";"Atropello";"Paso Inferior";"Pedregal Alto";0
"23654";"Caida de Ocupante";"Paso Inferior";"Pedregal Alto";0
"23655";"Choque";"Paso Inferior";"Pedregal Alto";0
"23656";"Incendio";"Paso Inferior";"Pedregal Alto";0
"23657";"Otro";"Paso Inferior";"Pedregal Alto";0
"23658";"Volcamiento";"Paso Inferior";"Pedregal Alto";0
"23659";"Atropello";"Pontón";"Pedregal Alto";0
"23660";"Caida de Ocupante";"Pontón";"Pedregal Alto";0
"23661";"Choque";"Pontón";"Pedregal Alto";0
"23662";"Incendio";"Pontón";"Pedregal Alto";0
"23663";"Otro";"Pontón";"Pedregal Alto";0
"23664";"Volcamiento";"Pontón";"Pedregal Alto";0
"23665";"Atropello";"Puente";"Pedregal Alto";0
"23666";"Caida de Ocupante";"Puente";"Pedregal Alto";0
"23667";"Choque";"Puente";"Pedregal Alto";0
"23668";"Incendio";"Puente";"Pedregal Alto";0
"23669";"Otro";"Puente";"Pedregal Alto";0
"23670";"Volcamiento";"Puente";"Pedregal Alto";0
"23674";"Incendio";"Tramo de via";"Pedregal Alto";0
"23677";"Atropello";"Tunel";"Pedregal Alto";0
"23678";"Caida de Ocupante";"Tunel";"Pedregal Alto";0
"23679";"Choque";"Tunel";"Pedregal Alto";0
"23680";"Incendio";"Tunel";"Pedregal Alto";0
"23681";"Otro";"Tunel";"Pedregal Alto";0
"23682";"Volcamiento";"Tunel";"Pedregal Alto";0
"23683";"Atropello";"Via peatonal";"Pedregal Alto";0
"23684";"Caida de Ocupante";"Via peatonal";"Pedregal Alto";0
"23685";"Choque";"Via peatonal";"Pedregal Alto";0
"23686";"Incendio";"Via peatonal";"Pedregal Alto";0
"23687";"Otro";"Via peatonal";"Pedregal Alto";0
"23688";"Volcamiento";"Via peatonal";"Pedregal Alto";0
"23689";"Atropello";"Ciclo Ruta";"Pedregal Bajo";0
"23690";"Caida de Ocupante";"Ciclo Ruta";"Pedregal Bajo";0
"23691";"Choque";"Ciclo Ruta";"Pedregal Bajo";0
"23692";"Incendio";"Ciclo Ruta";"Pedregal Bajo";0
"23693";"Otro";"Ciclo Ruta";"Pedregal Bajo";0
"23694";"Volcamiento";"Ciclo Ruta";"Pedregal Bajo";0
"23695";"Atropello";"Glorieta";"Pedregal Bajo";0
"23696";"Caida de Ocupante";"Glorieta";"Pedregal Bajo";0
"23697";"Choque";"Glorieta";"Pedregal Bajo";0
"23698";"Incendio";"Glorieta";"Pedregal Bajo";0
"23699";"Otro";"Glorieta";"Pedregal Bajo";0
"23700";"Volcamiento";"Glorieta";"Pedregal Bajo";0
"23702";"Caida de Ocupante";"Interseccion";"Pedregal Bajo";0
"23704";"Incendio";"Interseccion";"Pedregal Bajo";0
"23705";"Otro";"Interseccion";"Pedregal Bajo";0
"23706";"Volcamiento";"Interseccion";"Pedregal Bajo";0
"23707";"Atropello";"Lote o Predio";"Pedregal Bajo";0
"23710";"Incendio";"Lote o Predio";"Pedregal Bajo";0
"23713";"Atropello";"Paso a Nivel";"Pedregal Bajo";0
"23714";"Caida de Ocupante";"Paso a Nivel";"Pedregal Bajo";0
"23715";"Choque";"Paso a Nivel";"Pedregal Bajo";0
"23716";"Incendio";"Paso a Nivel";"Pedregal Bajo";0
"23717";"Otro";"Paso a Nivel";"Pedregal Bajo";0
"23718";"Volcamiento";"Paso a Nivel";"Pedregal Bajo";0
"23719";"Atropello";"Paso Elevado";"Pedregal Bajo";0
"23720";"Caida de Ocupante";"Paso Elevado";"Pedregal Bajo";0
"23721";"Choque";"Paso Elevado";"Pedregal Bajo";0
"23722";"Incendio";"Paso Elevado";"Pedregal Bajo";0
"23723";"Otro";"Paso Elevado";"Pedregal Bajo";0
"23724";"Volcamiento";"Paso Elevado";"Pedregal Bajo";0
"23725";"Atropello";"Paso Inferior";"Pedregal Bajo";0
"23726";"Caida de Ocupante";"Paso Inferior";"Pedregal Bajo";0
"23727";"Choque";"Paso Inferior";"Pedregal Bajo";0
"23728";"Incendio";"Paso Inferior";"Pedregal Bajo";0
"23729";"Otro";"Paso Inferior";"Pedregal Bajo";0
"23730";"Volcamiento";"Paso Inferior";"Pedregal Bajo";0
"23731";"Atropello";"Pontón";"Pedregal Bajo";0
"23732";"Caida de Ocupante";"Pontón";"Pedregal Bajo";0
"23733";"Choque";"Pontón";"Pedregal Bajo";0
"23734";"Incendio";"Pontón";"Pedregal Bajo";0
"23735";"Otro";"Pontón";"Pedregal Bajo";0
"23736";"Volcamiento";"Pontón";"Pedregal Bajo";0
"23737";"Atropello";"Puente";"Pedregal Bajo";0
"23738";"Caida de Ocupante";"Puente";"Pedregal Bajo";0
"23739";"Choque";"Puente";"Pedregal Bajo";0
"23740";"Incendio";"Puente";"Pedregal Bajo";0
"23741";"Otro";"Puente";"Pedregal Bajo";0
"23742";"Volcamiento";"Puente";"Pedregal Bajo";0
"23746";"Incendio";"Tramo de via";"Pedregal Bajo";0
"23749";"Atropello";"Tunel";"Pedregal Bajo";0
"23750";"Caida de Ocupante";"Tunel";"Pedregal Bajo";0
"23751";"Choque";"Tunel";"Pedregal Bajo";0
"23752";"Incendio";"Tunel";"Pedregal Bajo";0
"23753";"Otro";"Tunel";"Pedregal Bajo";0
"23754";"Volcamiento";"Tunel";"Pedregal Bajo";0
"23755";"Atropello";"Via peatonal";"Pedregal Bajo";0
"23756";"Caida de Ocupante";"Via peatonal";"Pedregal Bajo";0
"23757";"Choque";"Via peatonal";"Pedregal Bajo";0
"23758";"Incendio";"Via peatonal";"Pedregal Bajo";0
"23759";"Otro";"Via peatonal";"Pedregal Bajo";0
"23760";"Volcamiento";"Via peatonal";"Pedregal Bajo";0
"23764";"Incendio";"Ciclo Ruta";"Perpetuo Socorro";0
"23766";"Volcamiento";"Ciclo Ruta";"Perpetuo Socorro";0
"23767";"Atropello";"Glorieta";"Perpetuo Socorro";0
"23770";"Incendio";"Glorieta";"Perpetuo Socorro";0
"23772";"Volcamiento";"Glorieta";"Perpetuo Socorro";0
"23776";"Incendio";"Interseccion";"Perpetuo Socorro";0
"23778";"Volcamiento";"Interseccion";"Perpetuo Socorro";0
"23782";"Incendio";"Lote o Predio";"Perpetuo Socorro";0
"23785";"Atropello";"Paso a Nivel";"Perpetuo Socorro";0
"23786";"Caida de Ocupante";"Paso a Nivel";"Perpetuo Socorro";0
"23788";"Incendio";"Paso a Nivel";"Perpetuo Socorro";0
"23790";"Volcamiento";"Paso a Nivel";"Perpetuo Socorro";0
"23791";"Atropello";"Paso Elevado";"Perpetuo Socorro";0
"23794";"Incendio";"Paso Elevado";"Perpetuo Socorro";0
"23797";"Atropello";"Paso Inferior";"Perpetuo Socorro";0
"23800";"Incendio";"Paso Inferior";"Perpetuo Socorro";0
"23801";"Otro";"Paso Inferior";"Perpetuo Socorro";0
"23802";"Volcamiento";"Paso Inferior";"Perpetuo Socorro";0
"23803";"Atropello";"Pontón";"Perpetuo Socorro";0
"23804";"Caida de Ocupante";"Pontón";"Perpetuo Socorro";0
"23806";"Incendio";"Pontón";"Perpetuo Socorro";0
